age,income,score,height,color,city,education,satisfaction,purchased
22.0,117780.0,56.63,162.7,Red,NY,Masters,Neutral,Yes
38.0,20296.0,23.16,175.5,,CHI,,Very Unsatisfied,Yes
31.0,87945.0,38.78,173.9,Green,HOU,Bachelors,Very Satisfied,Yes
21.0,,23.23,167.9,Black,CHI,High School,Neutral,Yes
40.0,76782.0,67.45,176.7,Blue,HOU,PhD,Very Satisfied,Yes
59.0,54229.0,49.63,169.0,Black,HOU,Masters,Very Satisfied,Yes
37.0,116382.0,16.57,175.3,Red,NY,Bachelors,Very Unsatisfied,Yes
32.0,73444.0,55.64,168.7,Green,DAL,High School,Unsatisfied,Yes
67.0,55036.0,41.94,172.2,Blue,DAL,,Unsatisfied,No
69.0,135682.0,27.74,175.7,Green,NY,Masters,Neutral,No
62.0,149114.0,75.17,166.0,Green,LA,,Very Unsatisfied,No
46.0,59322.0,51.61,157.7,Black,HOU,High School,Neutral,Yes
25.0,134695.0,45.6,172.8,Yellow,LA,Bachelors,Neutral,Yes
58.0,47167.0,44.01,181.9,Black,HOU,Masters,Unsatisfied,Yes
65.0,71667.0,27.3,173.0,Blue,HOU,PhD,Very Unsatisfied,No
36.0,114527.0,30.43,173.2,Red,DAL,Bachelors,Very Satisfied,No
65.0,103337.0,69.27,169.6,Black,DAL,Masters,,Yes
56.0,,42.89,177.4,Yellow,HOU,,Neutral,No
63.0,92894.0,50.33,168.1,Yellow,DAL,Bachelors,Neutral,No
45.0,73084.0,19.34,165.5,Black,DAL,High School,Satisfied,Yes
63.0,83138.0,30.23,181.1,Blue,CHI,Masters,,No
74.0,42588.0,59.15,164.7,Yellow,CHI,,Very Satisfied,No
44.0,82901.0,55.67,178.9,Yellow,HOU,High School,Very Satisfied,Yes
21.0,37671.0,76.3,181.1,Blue,DAL,Bachelors,Neutral,No
75.0,145724.0,70.14,175.7,Blue,CHI,Bachelors,Satisfied,Yes
32.0,103038.0,46.54,157.5,Blue,LA,Masters,Satisfied,Yes
52.0,,57.09,170.3,Blue,HOU,Masters,Very Unsatisfied,No
54.0,51645.0,45.25,168.0,Black,HOU,,Neutral,Yes
18.0,27637.0,80.82,165.0,Black,LA,High School,,Yes
20.0,20660.0,67.24,171.4,Green,HOU,Bachelors,,No
64.0,127211.0,52.55,177.7,Green,DAL,,Very Unsatisfied,Yes
41.0,26922.0,53.01,165.4,Green,CHI,Masters,Very Satisfied,No
44.0,113697.0,71.67,168.3,Yellow,NY,Masters,Unsatisfied,No
57.0,64721.0,58.69,167.6,Blue,CHI,,Satisfied,No
78.0,77256.0,73.38,181.6,Black,LA,Masters,Very Satisfied,Yes
53.0,141025.0,17.1,167.4,Black,NY,High School,Unsatisfied,Yes
51.0,137217.0,56.92,157.7,Blue,DAL,,Very Satisfied,Yes
46.0,89506.0,42.27,154.3,Green,DAL,Masters,Very Satisfied,Yes
41.0,88943.0,76.35,173.6,Yellow,CHI,Masters,Very Satisfied,No
41.0,144338.0,73.2,162.4,Black,HOU,Bachelors,,Yes
59.0,47843.0,50.49,176.7,Red,HOU,Bachelors,Neutral,Yes
21.0,29046.0,73.03,156.7,Yellow,LA,Bachelors,Very Satisfied,No
20.0,109336.0,76.75,164.6,Yellow,HOU,Bachelors,Unsatisfied,No
51.0,83985.0,51.12,156.7,Green,DAL,High School,Unsatisfied,No
74.0,100083.0,87.08,174.3,Blue,NY,PhD,,Yes
66.0,123064.0,49.53,176.5,Red,CHI,Bachelors,Very Unsatisfied,Yes
40.0,,46.78,173.4,Green,CHI,High School,Unsatisfied,Yes
70.0,,62.99,159.1,Blue,CHI,PhD,Unsatisfied,Yes
73.0,136585.0,44.69,162.5,Red,HOU,,Unsatisfied,Yes
69.0,50346.0,51.28,172.3,Black,NY,PhD,Unsatisfied,Yes
40.0,108284.0,71.14,153.1,Red,HOU,Bachelors,Very Unsatisfied,Yes
62.0,143152.0,50.29,167.6,Green,HOU,High School,,No
22.0,131769.0,24.57,185.2,Red,DAL,Masters,Very Satisfied,No
48.0,122391.0,55.51,168.2,Red,DAL,Bachelors,Unsatisfied,Yes
79.0,111384.0,39.56,155.1,Red,HOU,PhD,Unsatisfied,Yes
70.0,73526.0,62.98,163.9,Black,LA,Bachelors,Satisfied,No
79.0,93143.0,60.44,163.7,Blue,LA,Bachelors,Satisfied,Yes
58.0,56787.0,72.07,191.4,Red,LA,PhD,Satisfied,Yes
74.0,53583.0,63.61,186.7,Yellow,HOU,Masters,Satisfied,Yes
78.0,32563.0,66.35,177.3,Green,NY,High School,Very Satisfied,Yes
74.0,66060.0,39.96,166.6,Yellow,LA,Bachelors,Neutral,Yes
77.0,149537.0,62.06,182.0,Blue,DAL,High School,Satisfied,Yes
71.0,141943.0,79.53,158.7,Green,CHI,High School,Satisfied,No
23.0,134462.0,39.67,180.8,Blue,CHI,,Very Unsatisfied,No
54.0,53690.0,77.0,179.3,Green,HOU,PhD,Unsatisfied,Yes
74.0,131233.0,41.76,168.5,Yellow,CHI,Masters,Very Satisfied,No
27.0,114712.0,37.22,181.4,Yellow,HOU,PhD,Unsatisfied,Yes
57.0,34925.0,54.44,165.5,Black,CHI,High School,Neutral,No
24.0,106787.0,60.74,157.3,,NY,Bachelors,,No
56.0,103184.0,63.68,179.8,Yellow,NY,High School,Neutral,No
55.0,40108.0,35.57,169.1,Green,NY,Masters,Unsatisfied,No
38.0,96515.0,56.52,176.0,Red,NY,PhD,,Yes
78.0,88258.0,39.72,188.2,Red,LA,Bachelors,Satisfied,No
37.0,25355.0,27.67,162.8,Red,DAL,Masters,Unsatisfied,Yes
20.0,66069.0,36.07,168.6,Black,NY,Masters,,No
68.0,114335.0,38.74,185.7,Yellow,LA,High School,Satisfied,No
39.0,120854.0,57.82,176.7,,HOU,,,Yes
64.0,74471.0,67.28,163.0,Blue,CHI,High School,,No
21.0,52705.0,27.9,160.4,Black,CHI,Masters,Very Satisfied,Yes
45.0,63909.0,55.28,164.7,Green,LA,Bachelors,,Yes
29.0,108606.0,32.35,162.6,Yellow,CHI,Masters,Neutral,Yes
55.0,148501.0,59.44,172.4,Yellow,NY,PhD,Unsatisfied,No
68.0,136361.0,40.66,170.8,Green,CHI,Bachelors,Satisfied,Yes
53.0,73739.0,34.23,172.8,Green,NY,PhD,Satisfied,No
64.0,96820.0,61.99,161.6,Yellow,NY,,Very Unsatisfied,No
58.0,107273.0,41.2,169.3,Yellow,CHI,High School,Very Satisfied,No
22.0,43241.0,45.26,149.4,Red,LA,Bachelors,Unsatisfied,Yes
30.0,47414.0,16.7,171.5,Blue,HOU,Bachelors,Very Satisfied,Yes
40.0,70818.0,64.2,181.8,Red,LA,,Very Satisfied,Yes
75.0,40895.0,62.31,155.8,Red,DAL,High School,Very Unsatisfied,Yes
67.0,112307.0,50.08,174.8,Blue,DAL,,Neutral,Yes
47.0,82409.0,27.09,163.9,Black,NY,PhD,,No
79.0,75324.0,68.14,178.0,Black,NY,Bachelors,Very Unsatisfied,No
54.0,86920.0,40.01,171.6,Black,LA,High School,Very Unsatisfied,No
42.0,73555.0,43.2,174.0,Black,LA,Masters,Very Unsatisfied,Yes
65.0,138642.0,84.68,170.6,Green,NY,PhD,,No
44.0,85453.0,39.45,183.3,Red,HOU,Bachelors,Very Satisfied,No
68.0,42689.0,61.13,173.5,Green,HOU,High School,Unsatisfied,No
31.0,84356.0,58.43,162.9,Green,DAL,Bachelors,Very Unsatisfied,Yes
74.0,113011.0,55.85,171.0,Blue,HOU,PhD,,Yes
79.0,,54.23,166.3,Black,CHI,,Neutral,Yes
65.0,50844.0,55.65,171.6,Yellow,NY,Masters,Very Unsatisfied,Yes
76.0,115687.0,54.08,165.8,Black,LA,High School,Neutral,Yes
64.0,125542.0,49.22,163.2,Red,NY,High School,,Yes
71.0,43365.0,72.67,172.0,Green,CHI,High School,Unsatisfied,Yes
53.0,26026.0,30.31,170.6,Red,HOU,High School,Satisfied,No
56.0,118303.0,65.32,180.6,Green,NY,,Unsatisfied,No
33.0,48523.0,62.34,165.9,Green,CHI,Bachelors,Very Unsatisfied,Yes
73.0,141297.0,60.48,150.2,Green,HOU,Bachelors,,No
39.0,30482.0,66.75,166.4,Yellow,DAL,Bachelors,Very Satisfied,Yes
38.0,132105.0,48.61,153.7,,DAL,Bachelors,Neutral,No
71.0,68888.0,21.97,174.2,Green,DAL,Masters,Very Satisfied,No
38.0,133884.0,48.92,153.3,Blue,CHI,High School,Very Unsatisfied,Yes
25.0,126968.0,35.13,160.1,Green,CHI,,Satisfied,No
66.0,70110.0,39.02,166.4,Black,LA,High School,Neutral,Yes
33.0,110644.0,31.36,185.4,Black,LA,PhD,Very Unsatisfied,Yes
76.0,20493.0,42.84,159.3,Yellow,DAL,High School,Very Satisfied,No
72.0,76194.0,41.05,170.1,Green,NY,High School,Very Satisfied,Yes
48.0,102001.0,14.34,175.8,Blue,HOU,High School,Unsatisfied,No
59.0,59767.0,60.5,184.8,Yellow,LA,Bachelors,Unsatisfied,Yes
27.0,49550.0,83.3,177.8,Yellow,HOU,Masters,,No
49.0,33833.0,59.09,180.9,Green,NY,PhD,Unsatisfied,No
76.0,22970.0,46.96,178.6,Green,DAL,Masters,Unsatisfied,No
51.0,118315.0,49.18,157.9,Yellow,HOU,High School,,Yes
79.0,115494.0,43.69,173.6,Yellow,DAL,Masters,Satisfied,Yes
26.0,142512.0,51.35,178.5,Yellow,HOU,Masters,Very Unsatisfied,Yes
34.0,147424.0,49.44,160.4,Red,NY,High School,Neutral,Yes
28.0,133855.0,37.38,164.2,Yellow,LA,Bachelors,Very Unsatisfied,Yes
49.0,102681.0,75.24,162.0,Black,CHI,Bachelors,Very Unsatisfied,Yes
27.0,,27.69,177.7,Blue,DAL,High School,Very Unsatisfied,Yes
39.0,69177.0,60.77,169.3,Blue,LA,High School,Very Satisfied,No
74.0,87342.0,48.48,166.8,Green,HOU,High School,Neutral,Yes
34.0,141339.0,78.51,157.2,Yellow,LA,PhD,Neutral,No
21.0,91200.0,55.11,169.3,Blue,CHI,Bachelors,Very Satisfied,No
65.0,81501.0,44.6,164.3,Blue,DAL,Bachelors,Very Satisfied,No
69.0,48900.0,46.28,172.4,Black,DAL,High School,Unsatisfied,No
64.0,,50.6,158.6,Black,LA,High School,,No
42.0,131198.0,32.86,171.8,Red,NY,High School,Satisfied,Yes
76.0,90690.0,38.5,165.6,Red,HOU,High School,Very Satisfied,Yes
38.0,107744.0,23.23,157.5,Blue,LA,Masters,Unsatisfied,No
54.0,99303.0,36.16,156.7,Green,NY,PhD,Very Satisfied,No
,105579.0,51.41,158.2,,DAL,Bachelors,Satisfied,No
66.0,67994.0,54.5,167.9,Green,HOU,Masters,Very Satisfied,Yes
18.0,87061.0,20.31,171.2,Blue,DAL,Bachelors,,Yes
42.0,119064.0,47.94,172.7,Black,CHI,Bachelors,Neutral,No
68.0,36978.0,58.45,173.1,Yellow,NY,Bachelors,Satisfied,No
53.0,76344.0,47.56,162.4,Blue,CHI,,Satisfied,Yes
34.0,66648.0,40.49,180.6,,CHI,PhD,,Yes
58.0,21055.0,43.82,165.6,Green,CHI,Masters,Very Unsatisfied,Yes
41.0,95582.0,41.89,174.5,Green,NY,PhD,Very Unsatisfied,Yes
19.0,121387.0,40.45,168.4,Blue,HOU,Masters,Neutral,No
57.0,101214.0,52.61,173.8,Green,DAL,Masters,Unsatisfied,Yes
32.0,64876.0,84.62,167.9,Red,HOU,Bachelors,Neutral,No
49.0,138363.0,38.84,173.9,Black,HOU,,Satisfied,No
56.0,112160.0,45.23,169.9,,HOU,Masters,Satisfied,Yes
76.0,127954.0,49.22,178.1,Yellow,DAL,Masters,Satisfied,No
23.0,58725.0,39.69,161.8,Green,DAL,High School,Neutral,Yes
18.0,25255.0,66.47,152.3,Blue,NY,High School,,No
64.0,94947.0,14.44,160.3,Green,LA,Masters,Unsatisfied,No
40.0,73380.0,42.03,180.7,Red,DAL,Bachelors,Neutral,Yes
75.0,134648.0,62.27,168.5,Blue,DAL,Masters,Satisfied,Yes
,73333.0,45.59,170.9,Black,LA,High School,Neutral,No
78.0,62459.0,37.69,159.5,Red,DAL,PhD,Neutral,No
79.0,136518.0,56.61,170.7,Black,HOU,Masters,,No
74.0,56163.0,63.6,159.8,Blue,DAL,High School,Very Satisfied,No
34.0,53971.0,53.16,161.2,Black,NY,Bachelors,Very Unsatisfied,No
51.0,116771.0,37.98,166.0,Red,DAL,Bachelors,Very Unsatisfied,Yes
76.0,85149.0,56.84,174.5,Red,LA,High School,Neutral,Yes
58.0,147150.0,43.97,175.5,Green,HOU,PhD,Very Satisfied,Yes
46.0,104730.0,61.18,175.8,Blue,LA,Masters,,No
26.0,,72.25,154.1,Yellow,DAL,High School,Very Unsatisfied,No
30.0,88580.0,10.92,169.9,Yellow,DAL,High School,Satisfied,Yes
23.0,140759.0,51.67,168.0,Black,NY,Masters,,No
23.0,125576.0,23.96,154.7,Yellow,HOU,Masters,Very Unsatisfied,No
37.0,106593.0,86.63,170.2,Yellow,DAL,Masters,,No
69.0,89050.0,42.98,167.5,Red,NY,Bachelors,Very Satisfied,No
70.0,95526.0,61.2,175.1,Red,NY,PhD,Very Unsatisfied,No
20.0,124496.0,49.47,170.8,Red,LA,Masters,Unsatisfied,Yes
34.0,129071.0,37.95,164.5,,HOU,Bachelors,Unsatisfied,Yes
66.0,134832.0,36.17,179.3,Black,CHI,Bachelors,Satisfied,No
29.0,27507.0,73.79,147.8,Blue,NY,High School,,No
65.0,90393.0,64.34,169.4,Green,CHI,PhD,Satisfied,No
64.0,32118.0,79.15,152.4,Black,LA,Bachelors,Very Satisfied,No
62.0,70529.0,50.83,160.9,,NY,Masters,Very Unsatisfied,Yes
72.0,88682.0,54.32,175.2,Black,HOU,Masters,Very Unsatisfied,Yes
18.0,111937.0,45.99,157.3,Blue,CHI,High School,Very Satisfied,No
34.0,74176.0,45.69,155.8,Red,HOU,High School,Satisfied,No
20.0,135481.0,34.37,193.8,Blue,CHI,Masters,,No
43.0,111713.0,51.26,156.4,Green,LA,PhD,Unsatisfied,No
32.0,124060.0,38.16,186.5,Black,NY,Masters,Very Satisfied,Yes
53.0,24414.0,56.63,168.3,Green,NY,Bachelors,Unsatisfied,No
49.0,103030.0,52.55,164.8,Yellow,LA,High School,Neutral,Yes
49.0,140360.0,54.32,175.7,Black,DAL,PhD,Satisfied,No
21.0,105973.0,75.13,183.4,Yellow,CHI,,Unsatisfied,Yes
35.0,82137.0,49.43,158.5,Blue,CHI,High School,Satisfied,No
66.0,23937.0,61.35,164.9,Yellow,DAL,High School,,Yes
36.0,56731.0,80.77,178.5,Blue,LA,PhD,,No
60.0,106862.0,69.6,172.9,Green,HOU,,,Yes
69.0,58665.0,67.3,181.0,Red,HOU,High School,Very Unsatisfied,No
52.0,94510.0,45.4,175.2,Green,LA,High School,Unsatisfied,No
57.0,132681.0,53.44,188.1,Yellow,HOU,PhD,Unsatisfied,Yes
31.0,37500.0,30.23,171.8,Blue,LA,High School,Neutral,No
75.0,134360.0,57.48,172.2,Yellow,CHI,Bachelors,Neutral,Yes
50.0,21750.0,54.12,173.2,Red,CHI,Masters,Very Satisfied,No
31.0,85018.0,50.35,168.6,Black,DAL,High School,Neutral,Yes
51.0,145456.0,65.41,178.5,Black,LA,Bachelors,Neutral,Yes
78.0,24027.0,31.88,172.4,Black,HOU,PhD,Satisfied,Yes
72.0,129832.0,74.52,177.9,Yellow,LA,Masters,,No
21.0,25745.0,63.53,179.4,,NY,Bachelors,Unsatisfied,Yes
41.0,81731.0,48.94,174.3,Blue,DAL,Masters,Satisfied,Yes
76.0,106984.0,47.77,175.0,Red,NY,Masters,Satisfied,No
46.0,127983.0,57.21,159.9,Green,DAL,High School,,Yes
36.0,48451.0,72.81,164.5,Blue,DAL,Bachelors,Very Unsatisfied,Yes
23.0,113743.0,51.52,178.4,Red,DAL,Bachelors,Very Satisfied,Yes
74.0,91474.0,52.16,184.2,Green,NY,Bachelors,Satisfied,Yes
50.0,81536.0,50.27,150.6,,DAL,Bachelors,Very Unsatisfied,No
66.0,32150.0,76.73,164.3,Green,LA,Bachelors,Very Satisfied,Yes
57.0,33406.0,44.47,170.2,Yellow,LA,Bachelors,Unsatisfied,No
36.0,39781.0,49.56,161.2,Yellow,NY,High School,Satisfied,Yes
70.0,77417.0,71.95,161.8,Black,CHI,High School,Satisfied,Yes
18.0,136047.0,52.21,174.7,Black,CHI,Bachelors,Neutral,No
22.0,143971.0,67.06,185.8,Blue,NY,PhD,Satisfied,Yes
44.0,123157.0,36.33,149.7,Blue,DAL,Masters,Satisfied,No
33.0,38325.0,46.92,168.3,Yellow,DAL,High School,Very Unsatisfied,No
23.0,88684.0,72.27,174.6,Red,DAL,Bachelors,Very Unsatisfied,No
57.0,114415.0,39.85,177.8,Blue,NY,,Satisfied,No
30.0,134547.0,47.73,173.2,Red,DAL,Masters,Very Satisfied,Yes
65.0,93469.0,53.85,187.6,Yellow,LA,PhD,Unsatisfied,Yes
79.0,29436.0,35.16,170.3,Blue,DAL,Bachelors,,Yes
52.0,37669.0,43.79,183.1,Red,NY,High School,,No
36.0,147385.0,51.69,163.5,Red,DAL,PhD,Satisfied,Yes
29.0,92010.0,50.7,170.6,Blue,LA,Masters,,No
33.0,132983.0,69.21,157.9,Black,NY,,,Yes
76.0,96764.0,73.12,179.0,Green,CHI,High School,Very Unsatisfied,Yes
60.0,119074.0,37.16,168.8,Black,NY,Masters,Neutral,No
27.0,21843.0,51.67,173.6,Green,HOU,,Satisfied,Yes
42.0,85609.0,60.11,166.9,Red,CHI,High School,,No
37.0,70812.0,72.75,175.9,Blue,CHI,High School,Satisfied,No
48.0,,60.78,174.0,Yellow,NY,,Very Satisfied,No
21.0,106269.0,54.36,160.1,Blue,HOU,High School,Very Unsatisfied,Yes
61.0,141790.0,60.0,160.6,Black,CHI,Bachelors,Satisfied,No
40.0,60768.0,60.11,169.7,Green,DAL,PhD,Very Satisfied,No
19.0,45395.0,36.08,176.6,Blue,HOU,,Very Unsatisfied,No
73.0,40202.0,52.89,188.6,Green,HOU,Masters,Unsatisfied,Yes
39.0,33273.0,71.89,173.0,Black,NY,Bachelors,Satisfied,Yes
68.0,68889.0,46.89,180.1,Black,NY,Bachelors,Very Satisfied,No
74.0,118635.0,51.94,153.9,Blue,NY,Bachelors,Unsatisfied,Yes
54.0,136109.0,46.36,190.1,Yellow,HOU,High School,,Yes
25.0,93048.0,15.29,176.1,Yellow,LA,High School,Very Unsatisfied,No
24.0,113767.0,50.31,169.5,Green,NY,Bachelors,Satisfied,No
31.0,108810.0,54.53,168.4,Blue,LA,Masters,Very Satisfied,Yes
73.0,123235.0,42.31,158.9,Red,CHI,High School,Very Unsatisfied,No
72.0,144571.0,32.68,161.8,Black,DAL,Bachelors,Very Unsatisfied,Yes
20.0,65510.0,36.79,189.1,Green,DAL,Masters,Very Unsatisfied,Yes
67.0,107945.0,61.46,160.1,Black,LA,Masters,Neutral,No
33.0,131730.0,79.59,159.9,Green,HOU,Bachelors,Very Satisfied,No
72.0,139096.0,70.74,163.0,Blue,DAL,Bachelors,Unsatisfied,No
36.0,90649.0,29.83,158.0,,LA,Masters,Very Unsatisfied,No
68.0,126723.0,62.82,170.2,Green,NY,Bachelors,Very Satisfied,Yes
35.0,22881.0,40.05,180.9,Red,LA,Bachelors,Neutral,Yes
69.0,65913.0,41.27,163.9,Green,CHI,PhD,Neutral,Yes
33.0,131860.0,43.07,156.3,Yellow,LA,Masters,Very Unsatisfied,Yes
25.0,104785.0,60.59,172.9,Green,NY,Bachelors,Very Satisfied,No
,85037.0,64.39,169.4,Green,LA,Bachelors,Neutral,No
50.0,82457.0,48.53,180.0,Blue,NY,High School,Very Unsatisfied,No
66.0,55343.0,48.78,165.5,Green,NY,Bachelors,Satisfied,Yes
29.0,82389.0,56.96,167.4,Red,CHI,,,No
79.0,98250.0,58.52,168.5,Blue,CHI,Bachelors,Satisfied,Yes
70.0,124489.0,67.64,170.9,Black,DAL,High School,Unsatisfied,No
28.0,28656.0,30.73,166.1,,NY,Bachelors,Very Satisfied,No
22.0,25741.0,50.3,164.5,Yellow,NY,High School,,Yes
44.0,36661.0,33.98,151.5,Black,NY,Bachelors,Neutral,No
29.0,117091.0,49.24,164.3,Green,DAL,High School,Unsatisfied,Yes
34.0,48690.0,46.61,177.2,Red,HOU,Bachelors,Satisfied,Yes
23.0,52833.0,49.3,178.5,Red,CHI,Masters,Very Unsatisfied,No
50.0,122566.0,38.0,165.3,Red,CHI,Masters,Neutral,No
22.0,91240.0,27.69,183.0,,NY,Bachelors,Unsatisfied,No
74.0,133659.0,18.58,169.7,Green,DAL,Masters,Unsatisfied,Yes
45.0,126898.0,48.03,156.6,Black,NY,PhD,Neutral,No
31.0,97711.0,43.53,153.5,Black,CHI,,,Yes
22.0,77141.0,39.86,182.2,Yellow,DAL,,Very Unsatisfied,No
71.0,98232.0,69.84,166.3,Black,LA,High School,Very Unsatisfied,Yes
73.0,59023.0,37.11,157.9,Red,CHI,PhD,,No
76.0,60209.0,71.25,147.4,Green,LA,PhD,Unsatisfied,No
50.0,113590.0,74.36,166.0,Blue,HOU,High School,Satisfied,No
79.0,146324.0,20.74,174.0,Blue,LA,Bachelors,Neutral,Yes
67.0,106612.0,51.39,163.0,Red,DAL,Masters,Very Satisfied,Yes
65.0,100522.0,44.0,159.5,Yellow,LA,High School,Very Unsatisfied,Yes
58.0,131654.0,6.32,164.5,,HOU,,Neutral,Yes
36.0,34440.0,28.33,182.4,Red,CHI,Bachelors,,No
39.0,139107.0,61.62,156.1,Green,HOU,High School,Very Unsatisfied,Yes
22.0,27960.0,80.29,163.6,Blue,DAL,Bachelors,,No
76.0,42462.0,63.54,182.1,Red,LA,Bachelors,,No
19.0,145919.0,54.85,174.9,Blue,LA,High School,Unsatisfied,No
47.0,37821.0,49.68,171.8,Green,DAL,High School,Satisfied,Yes
64.0,77772.0,75.24,163.5,Black,NY,Masters,Unsatisfied,Yes
56.0,47258.0,82.22,170.3,Black,DAL,Bachelors,Neutral,No
21.0,112889.0,41.2,164.6,Green,DAL,Bachelors,Unsatisfied,No
50.0,108952.0,20.0,161.4,Green,HOU,,Satisfied,No
30.0,82524.0,18.53,159.2,Black,HOU,Bachelors,Neutral,Yes
37.0,42115.0,69.83,177.8,Green,DAL,Masters,,No
71.0,138066.0,49.29,169.4,Green,CHI,Bachelors,,No
24.0,66433.0,52.75,173.1,Green,LA,Bachelors,Very Unsatisfied,Yes
32.0,110504.0,23.14,171.5,,DAL,PhD,,No
40.0,108267.0,38.7,174.4,Black,NY,Masters,Very Unsatisfied,No
31.0,108321.0,45.57,167.5,Blue,LA,Bachelors,Satisfied,No
40.0,124933.0,53.12,165.2,Black,CHI,Bachelors,Unsatisfied,No
36.0,99364.0,44.02,161.8,Blue,DAL,High School,Very Unsatisfied,Yes
71.0,90077.0,34.44,155.9,Black,CHI,High School,Unsatisfied,No
46.0,60644.0,38.23,158.8,Yellow,LA,PhD,Very Unsatisfied,Yes
73.0,82643.0,68.12,166.3,Blue,NY,Masters,Very Satisfied,No
37.0,33311.0,53.67,154.0,Green,LA,Masters,Unsatisfied,No
46.0,143221.0,59.18,156.2,Yellow,LA,Masters,Satisfied,Yes
41.0,143012.0,36.52,180.4,Black,DAL,Masters,Satisfied,Yes
35.0,149466.0,5.69,172.2,Black,LA,PhD,,No
27.0,50531.0,42.15,165.5,Yellow,DAL,PhD,Satisfied,No
58.0,34588.0,37.0,192.7,Red,DAL,Masters,,Yes
74.0,69416.0,55.24,153.5,Green,CHI,PhD,Satisfied,No
25.0,32380.0,99.29,179.8,Blue,NY,Bachelors,Very Satisfied,No
43.0,62645.0,60.43,168.9,Yellow,DAL,Masters,Very Satisfied,No
79.0,37818.0,91.04,177.9,Blue,HOU,Bachelors,Unsatisfied,Yes
46.0,50857.0,58.53,171.1,Black,CHI,PhD,Satisfied,Yes
27.0,41711.0,40.55,151.3,Red,DAL,PhD,,Yes
34.0,25097.0,55.22,171.0,Red,DAL,High School,Very Unsatisfied,Yes
19.0,136348.0,76.71,173.4,Blue,CHI,Bachelors,Neutral,No
23.0,48393.0,77.44,148.1,Black,LA,High School,Unsatisfied,Yes
75.0,42076.0,41.37,189.4,Red,DAL,High School,,No
22.0,104274.0,53.8,173.1,Green,NY,Bachelors,Unsatisfied,No
45.0,77609.0,28.56,176.7,Black,DAL,Masters,Unsatisfied,No
79.0,49317.0,62.37,158.3,Yellow,CHI,Bachelors,Very Satisfied,Yes
58.0,124765.0,73.3,176.9,Yellow,HOU,Bachelors,,Yes
,78480.0,50.6,180.9,Yellow,CHI,High School,Very Unsatisfied,No
35.0,27044.0,39.99,172.5,Green,CHI,Bachelors,,Yes
43.0,91033.0,55.4,169.9,Black,NY,Bachelors,Unsatisfied,No
37.0,139237.0,56.26,161.1,Blue,LA,Bachelors,Very Satisfied,No
58.0,75486.0,51.22,167.8,Blue,NY,Masters,Very Unsatisfied,Yes
66.0,75162.0,52.68,164.9,Black,NY,High School,Unsatisfied,No
44.0,99287.0,47.39,175.7,Green,DAL,Masters,Unsatisfied,Yes
66.0,49882.0,64.94,161.5,Black,HOU,,Satisfied,No
29.0,74078.0,61.04,175.6,Blue,CHI,Bachelors,Neutral,Yes
24.0,78734.0,35.25,161.6,Black,NY,Bachelors,Neutral,No
76.0,127608.0,34.84,167.4,Yellow,NY,High School,Neutral,No
20.0,128730.0,46.18,176.2,Black,LA,PhD,Satisfied,Yes
27.0,63826.0,61.05,163.0,Red,LA,Masters,Very Satisfied,Yes
51.0,107985.0,52.22,176.5,Black,HOU,High School,Very Satisfied,No
42.0,64028.0,40.35,175.5,Blue,CHI,High School,Very Satisfied,Yes
52.0,71331.0,53.92,167.3,Blue,NY,High School,Very Unsatisfied,No
33.0,139655.0,45.04,181.6,Blue,DAL,High School,Satisfied,No
19.0,,63.21,170.8,Yellow,LA,,Satisfied,No
77.0,138319.0,55.0,181.0,Blue,NY,Masters,Very Satisfied,No
41.0,52543.0,45.27,187.9,Red,DAL,PhD,,Yes
27.0,144279.0,53.47,167.6,Black,NY,Bachelors,Very Satisfied,Yes
55.0,49362.0,69.73,176.4,Green,HOU,Masters,Satisfied,Yes
39.0,47315.0,41.46,163.6,Blue,HOU,High School,,No
43.0,47746.0,56.04,159.7,Black,DAL,Bachelors,Neutral,No
60.0,30057.0,48.94,168.0,Yellow,LA,Bachelors,Very Satisfied,No
72.0,131649.0,56.4,156.4,Black,HOU,Masters,Neutral,No
56.0,62915.0,40.18,160.6,Blue,LA,Masters,Unsatisfied,No
44.0,41061.0,51.66,175.9,Blue,DAL,High School,Unsatisfied,Yes
46.0,71370.0,66.62,164.9,Blue,DAL,PhD,Satisfied,No
64.0,54157.0,35.94,177.1,Red,NY,Masters,Very Unsatisfied,No
55.0,131375.0,30.06,173.0,Black,DAL,Bachelors,Unsatisfied,No
37.0,31322.0,30.63,188.5,Green,NY,Masters,Satisfied,No
44.0,89812.0,32.44,175.2,Red,LA,PhD,Satisfied,No
58.0,97842.0,58.93,181.1,Green,NY,PhD,Neutral,No
71.0,54017.0,28.91,174.0,Blue,LA,Bachelors,,No
37.0,76792.0,45.53,173.1,Green,HOU,Bachelors,Very Satisfied,Yes
61.0,47742.0,59.27,181.6,Green,LA,High School,Unsatisfied,Yes
36.0,117136.0,56.25,176.7,Red,CHI,High School,Neutral,Yes
37.0,84808.0,44.22,172.1,Red,NY,PhD,,No
52.0,140400.0,52.86,172.1,Black,HOU,Masters,Satisfied,No
64.0,149198.0,51.61,175.4,Green,LA,High School,Very Satisfied,Yes
19.0,,46.64,163.3,Red,DAL,Bachelors,,Yes
47.0,148614.0,46.84,162.9,Black,NY,Bachelors,Neutral,No
70.0,28245.0,83.53,184.3,Green,LA,Bachelors,Neutral,Yes
